date,county,state,vehicle_primary_use,battery_electric_vehicles_bevs_,plug_in_hybrid_electric_vehicles_phevs_,electric_vehicle_ev_total,non_electric_vehicles,total_vehicles,percent_electric_vehicles
2020-08-31T00:00:00.000,Pinellas,FL,Passenger,1,1,2,102,104,1.92
2020-08-31T00:00:00.000,Polk,FL,Passenger,1,0,1,62,63,1.59
2020-08-31T00:00:00.000,Portsmouth,VA,Passenger,0,1,1,75,76,1.32
2020-08-31T00:00:00.000,Prince George's,MD,Passenger,2,1,3,152,155,1.94
2020-08-31T00:00:00.000,Randolph,NC,Passenger,1,0,1,8,9,11.11
2020-08-31T00:00:00.000,San Mateo,CA,Passenger,0,1,1,103,104,0.96
2020-08-31T00:00:00.000,Shelby,OH,Passenger,0,1,1,1,2,50.00
2020-08-31T00:00:00.000,Skagit,WA,Passenger,432,222,654,91263,91917,0.71
2020-08-31T00:00:00.000,Skagit,WA,Truck,1,0,1,32637,32638,0.00
2020-08-31T00:00:00.000,Spokane,WA,Passenger,781,504,1285,317546,318831,0.40
2020-05-31T00:00:00.000,Travis,TX,Passenger,2,1,3,176,179,1.68
2020-05-31T00:00:00.000,Walla Walla,WA,Passenger,70,62,132,35828,35960,0.37
2020-05-31T00:00:00.000,Walla Walla,WA,Truck,0,0,0,13669,13669,0.00
2020-05-31T00:00:00.000,Whitman,WA,Passenger,45,48,93,22177,22270,0.42
2020-05-31T00:00:00.000,Yakima,WA,Truck,0,0,0,59579,59579,0.00
2020-06-30T00:00:00.000,,,Passenger,5,1,6,361,367,1.63
2020-06-30T00:00:00.000,Brevard,FL,Passenger,0,1,1,82,83,1.20
2020-08-31T00:00:00.000,Stafford,VA,Passenger,1,1,2,88,90,2.22
2020-08-31T00:00:00.000,Suffolk,VA,Passenger,1,0,1,120,121,0.83
2020-08-31T00:00:00.000,Valencia,NM,Passenger,1,0,1,6,7,14.29
2020-08-31T00:00:00.000,Ventura,CA,Passenger,1,2,3,286,289,1.04
2020-08-31T00:00:00.000,Yakima,WA,Passenger,146,122,268,166150,166418,0.16
2020-09-30T00:00:00.000,Adams,WA,Passenger,8,7,15,12918,12933,0.12
2020-09-30T00:00:00.000,Arapahoe,CO,Passenger,1,0,1,127,128,0.78
2020-09-30T00:00:00.000,Arlington,VA,Passenger,0,2,2,144,146,1.37
2020-07-31T00:00:00.000,Alexandria,VA,Passenger,2,0,2,138,140,1.43
2020-07-31T00:00:00.000,Collin,TX,Passenger,1,1,2,118,120,1.67
2020-06-30T00:00:00.000,Montgomery,TX,Passenger,1,0,1,50,51,1.96
2020-06-30T00:00:00.000,New London,CT,Passenger,1,2,3,254,257,1.17
2020-06-30T00:00:00.000,Nueces,TX,Passenger,1,0,1,79,80,1.25
2020-06-30T00:00:00.000,Owyhee,ID,Passenger,1,0,1,3,4,25.00
2020-06-30T00:00:00.000,Portsmouth,VA,Passenger,0,1,1,77,78,1.28
2020-06-30T00:00:00.000,Richland,SC,Passenger,0,1,1,161,162,0.62
2020-06-30T00:00:00.000,Saginaw,MI,Passenger,1,0,1,10,11,9.09
2020-06-30T00:00:00.000,San Juan,WA,Truck,0,0,0,5852,5852,0.00
2020-08-31T00:00:00.000,Montgomery,PA,Passenger,1,0,1,27,28,3.57
2020-08-31T00:00:00.000,Owyhee,ID,Passenger,1,0,1,3,4,25.00
2020-08-31T00:00:00.000,Pacific,WA,Passenger,32,33,65,15711,15776,0.41
2020-08-31T00:00:00.000,Palm Beach,FL,Passenger,0,1,1,74,75,1.33
2020-08-31T00:00:00.000,Penobscot,ME,Passenger,0,1,1,14,15,6.67
2020-08-31T00:00:00.000,Pinal,AZ,Passenger,1,0,1,176,177,0.56
2020-08-31T00:00:00.000,Prince William,VA,Passenger,2,2,4,224,228,1.75
2020-08-31T00:00:00.000,Queens,NY,Passenger,1,0,1,49,50,2.00
2020-08-31T00:00:00.000,Rockingham,NH,Passenger,1,0,1,23,24,4.17
2020-08-31T00:00:00.000,Rogers,OK,Passenger,1,0,1,5,6,16.67
2020-10-31T00:00:00.000,Riverside,CA,Passenger,4,1,5,601,606,0.83
2020-10-31T00:00:00.000,Sacramento,CA,Passenger,1,0,1,241,242,0.41
2020-10-31T00:00:00.000,Salt Lake,UT,Passenger,0,2,2,170,172,1.16
2020-10-31T00:00:00.000,San Juan,WA,Passenger,340,103,443,13971,14414,3.07
2020-10-31T00:00:00.000,San Juan,WA,Truck,0,0,0,5862,5862,0.00
2020-10-31T00:00:00.000,Santa Clara,CA,Passenger,4,2,6,268,274,2.19
2020-10-31T00:00:00.000,Solano,CA,Passenger,1,0,1,211,212,0.47
2020-10-31T00:00:00.000,Stafford,VA,Passenger,1,1,2,91,93,2.15
2020-10-31T00:00:00.000,Suffolk,VA,Passenger,1,0,1,121,122,0.82
2020-10-31T00:00:00.000,Sumter,FL,Passenger,0,1,1,10,11,9.09
2020-10-31T00:00:00.000,Thurston,WA,Truck,0,0,0,56322,56322,0.00
2020-10-31T00:00:00.000,Travis,TX,Passenger,2,1,3,164,167,1.80
2020-07-31T00:00:00.000,Cowlitz,WA,Passenger,146,117,263,72243,72506,0.36
2020-07-31T00:00:00.000,Dallas,TX,Passenger,1,0,1,189,190,0.53
2020-07-31T00:00:00.000,Flathead,MT,Passenger,1,0,1,54,55,1.82
2020-07-31T00:00:00.000,Fort Bend,TX,Passenger,1,0,1,46,47,2.13
2020-07-31T00:00:00.000,Hamilton,IN,Passenger,1,0,1,40,41,2.44
2020-07-31T00:00:00.000,Harris,TX,Passenger,1,0,1,219,220,0.45
2020-08-31T00:00:00.000,St. Louis,MO,Passenger,1,0,1,97,98,1.02
2020-08-31T00:00:00.000,Stevens,WA,Truck,0,0,0,18653,18653,0.00
2020-08-31T00:00:00.000,Utah,UT,Passenger,0,1,1,126,127,0.79
2020-08-31T00:00:00.000,Whitman,WA,Truck,0,0,0,8483,8483,0.00
2020-08-31T00:00:00.000,Williamson,TX,Passenger,0,1,1,124,125,0.80
2020-09-30T00:00:00.000,Allegheny,PA,Passenger,1,0,1,65,66,1.52
2020-09-30T00:00:00.000,Bartow,GA,Passenger,0,1,1,2,3,33.33
2020-09-30T00:00:00.000,Bradley,TN,Passenger,1,0,1,1,2,50.00
2020-09-30T00:00:00.000,Bucks,PA,Passenger,1,0,1,19,20,5.00
2020-09-30T00:00:00.000,Cape May,NJ,Passenger,0,1,1,11,12,8.33
2020-09-30T00:00:00.000,Charleston,SC,Passenger,2,0,2,93,95,2.11
2020-09-30T00:00:00.000,Clallam,WA,Passenger,245,173,418,49893,50311,0.83
2020-09-30T00:00:00.000,Clark,WA,Passenger,2174,1096,3270,318462,321732,1.02
2020-09-30T00:00:00.000,DeKalb,GA,Passenger,1,0,1,75,76,1.32
2020-06-30T00:00:00.000,Camden,NJ,Passenger,0,1,1,21,22,4.55
2020-06-30T00:00:00.000,Clark,NV,Passenger,2,3,5,677,682,0.73
2020-06-30T00:00:00.000,Collin,TX,Passenger,1,1,2,117,119,1.68
2020-06-30T00:00:00.000,Columbia,WA,Truck,0,0,0,1533,1533,0.00
2020-06-30T00:00:00.000,Denver,CO,Passenger,1,0,1,115,116,0.86
2020-06-30T00:00:00.000,Deschutes,OR,Passenger,3,0,3,130,133,2.26
2020-06-30T00:00:00.000,Douglas,WA,Truck,0,0,0,12307,12307,0.00
2020-06-30T00:00:00.000,Duval,FL,Passenger,0,2,2,361,363,0.55
2020-08-31T00:00:00.000,Spokane,WA,Truck,1,0,1,99459,99460,0.00
2020-08-31T00:00:00.000,Stevens,WA,Passenger,35,36,71,30495,30566,0.23
2020-08-31T00:00:00.000,Whatcom,WA,Truck,3,0,3,43284,43287,0.01
2020-09-30T00:00:00.000,Adams,WA,Truck,0,0,0,5308,5308,0.00
2020-09-30T00:00:00.000,Alameda,CA,Passenger,2,0,2,262,264,0.76
2020-09-30T00:00:00.000,Asotin,WA,Truck,0,0,0,6692,6692,0.00
2020-06-30T00:00:00.000,Snohomish,WA,Passenger,4435,1767,6202,534579,540781,1.15
2020-06-30T00:00:00.000,Spokane,WA,Passenger,730,486,1216,315509,316725,0.38
2020-06-30T00:00:00.000,St. Louis,MO,Passenger,1,0,1,97,98,1.02
2020-06-30T00:00:00.000,Stafford,VA,Passenger,1,1,2,89,91,2.20
2020-06-30T00:00:00.000,Suffolk,VA,Passenger,1,0,1,122,123,0.81
2020-06-30T00:00:00.000,Valencia,NM,Passenger,1,0,1,5,6,16.67
2020-06-30T00:00:00.000,Ventura,CA,Passenger,1,2,3,287,290,1.03
2020-06-30T00:00:00.000,Whitman,WA,Truck,0,0,0,8511,8511,0.00
2020-06-30T00:00:00.000,Williamson,TX,Passenger,0,1,1,133,134,0.75
2020-07-31T00:00:00.000,Shelby,OH,Passenger,0,1,1,1,2,50.00
2020-07-31T00:00:00.000,Skamania,WA,Passenger,31,19,50,8430,8480,0.59
2020-07-31T00:00:00.000,Spokane,WA,Passenger,753,490,1243,316493,317736,0.39
2020-07-31T00:00:00.000,St. Clair,IL,Passenger,1,0,1,140,141,0.71
2020-07-31T00:00:00.000,St. Louis,MO,Passenger,1,0,1,98,99,1.01
2020-07-31T00:00:00.000,Walla Walla,WA,Passenger,77,65,142,35912,36054,0.39
2020-07-31T00:00:00.000,Yakima,WA,Truck,0,0,0,60209,60209,0.00
2020-08-31T00:00:00.000,Adams,WA,Truck,0,0,0,5302,5302,0.00
2020-08-31T00:00:00.000,Alameda,CA,Passenger,2,0,2,265,267,0.75
2020-08-31T00:00:00.000,Anne Arundel,MD,Passenger,0,1,1,394,395,0.25
2020-10-31T00:00:00.000,Ventura,CA,Passenger,1,1,2,279,281,0.71
2020-10-31T00:00:00.000,Whitman,WA,Passenger,50,46,96,21987,22083,0.43
2020-11-30T00:00:00.000,,,Passenger,4,1,5,341,346,1.45
2020-11-30T00:00:00.000,Bartow,GA,Passenger,0,1,1,2,3,33.33
2020-11-30T00:00:00.000,Bell,TX,Passenger,0,1,1,397,398,0.25
2020-11-30T00:00:00.000,Boulder,CO,Passenger,0,1,1,43,44,2.27
2020-11-30T00:00:00.000,Bucks,PA,Passenger,1,0,1,18,19,5.26
2020-09-30T00:00:00.000,Anne Arundel,MD,Passenger,1,1,2,394,396,0.51
2020-09-30T00:00:00.000,Bell,TX,Passenger,0,1,1,405,406,0.25
2020-09-30T00:00:00.000,Benton,WA,Truck,0,0,0,43091,43091,0.00
2020-09-30T00:00:00.000,Carson City,NV,Passenger,1,0,1,11,12,8.33
2020-09-30T00:00:00.000,Clackamas,OR,Passenger,2,0,2,181,183,1.09
2020-09-30T00:00:00.000,Cumberland,NC,Passenger,0,3,3,459,462,0.65
2020-06-30T00:00:00.000,Gwinnett,GA,Passenger,1,0,1,76,77,1.30
2020-06-30T00:00:00.000,Jefferson,WA,Passenger,236,139,375,24800,25175,1.49
2020-06-30T00:00:00.000,Lake,FL,Passenger,1,0,1,22,23,4.35
2020-07-31T00:00:00.000,Island,WA,Passenger,429,272,701,62883,63584,1.10
2020-07-31T00:00:00.000,Jefferson,WA,Truck,0,0,0,9545,9545,0.00
2020-07-31T00:00:00.000,Jones,GA,Passenger,1,0,1,1,2,50.00
2020-07-31T00:00:00.000,Mason,WA,Passenger,160,134,294,47385,47679,0.62
2020-08-31T00:00:00.000,Carroll,NH,Passenger,0,1,1,5,6,16.67
2020-08-31T00:00:00.000,Charles,MD,Passenger,1,1,2,75,77,2.60
2020-08-31T00:00:00.000,Clark,WA,Truck,0,0,0,82710,82710,0.00
2020-08-31T00:00:00.000,Clay,FL,Passenger,0,1,1,81,82,1.22
2020-08-31T00:00:00.000,Denton,TX,Passenger,1,0,1,85,86,1.16
2020-08-31T00:00:00.000,Douglas,NE,Passenger,0,1,1,51,52,1.92
2020-08-31T00:00:00.000,DuPage,IL,Passenger,3,0,3,55,58,5.17
2020-09-30T00:00:00.000,District of Columbia,DC,Passenger,2,1,3,189,192,1.56
2020-09-30T00:00:00.000,Fairfax,VA,Passenger,4,3,7,738,745,0.94
2020-09-30T00:00:00.000,Ferry,WA,Passenger,8,3,11,4305,4316,0.25
2020-09-30T00:00:00.000,Fresno,CA,Passenger,1,0,1,177,178,0.56
2020-09-30T00:00:00.000,Grant,WA,Truck,0,0,0,27306,27306,0.00
2020-09-30T00:00:00.000,Howard,IN,Passenger,0,1,1,3,4,25.00
2020-09-30T00:00:00.000,Howard,MD,Passenger,0,1,1,63,64,1.56
2020-09-30T00:00:00.000,Carroll,MD,Passenger,0,1,1,22,23,4.35
2020-09-30T00:00:00.000,Charles,MD,Passenger,1,1,2,75,77,2.60
2020-09-30T00:00:00.000,Clallam,WA,Truck,1,0,1,21776,21777,0.00
2020-09-30T00:00:00.000,DuPage,IL,Passenger,3,0,3,53,56,5.36
2020-09-30T00:00:00.000,Erie,NY,Passenger,1,0,1,44,45,2.22
2020-09-30T00:00:00.000,Franklin,WA,Truck,0,0,0,20291,20291,0.00
2020-09-30T00:00:00.000,Garfield,WA,Passenger,0,1,1,1351,1352,0.07
2020-08-31T00:00:00.000,Erie,NY,Passenger,1,0,1,43,44,2.27
2020-08-31T00:00:00.000,Greene,MO,Passenger,0,1,1,32,33,3.03
2020-08-31T00:00:00.000,Jefferson,CO,Passenger,0,1,1,59,60,1.67
2020-08-31T00:00:00.000,Kitsap,WA,Truck,0,0,0,54189,54189,0.00
2020-07-31T00:00:00.000,Allegheny,PA,Passenger,1,0,1,69,70,1.43
2020-07-31T00:00:00.000,Benton,WA,Passenger,373,321,694,134329,135023,0.51
2020-07-31T00:00:00.000,Brevard,FL,Passenger,0,1,1,84,85,1.18
2020-07-31T00:00:00.000,Carroll,NH,Passenger,0,1,1,4,5,20.00
2020-07-31T00:00:00.000,Carson City,NV,Passenger,1,0,1,11,12,8.33
2020-07-31T00:00:00.000,Cascade,MT,Passenger,0,1,1,56,57,1.75
2020-07-31T00:00:00.000,Columbia,WA,Passenger,4,3,7,2418,2425,0.29
2020-07-31T00:00:00.000,Cowlitz,WA,Truck,0,0,0,28883,28883,0.00
2020-07-31T00:00:00.000,Cumberland,NC,Passenger,0,3,3,464,467,0.64
2020-07-31T00:00:00.000,Dakota,MN,Passenger,0,1,1,31,32,3.13
2020-11-30T00:00:00.000,Cape May,NJ,Passenger,0,1,1,10,11,9.09
2020-11-30T00:00:00.000,Clackamas,OR,Passenger,2,0,2,178,180,1.11
2020-11-30T00:00:00.000,Clark,NV,Passenger,3,3,6,652,658,0.91
2020-11-30T00:00:00.000,Contra Costa,CA,Passenger,4,2,6,302,308,1.95
2020-11-30T00:00:00.000,Denton,TX,Passenger,1,0,1,81,82,1.22
2020-11-30T00:00:00.000,Deschutes,OR,Passenger,1,0,1,119,120,0.83
2020-11-30T00:00:00.000,Douglas,WA,Passenger,82,43,125,28135,28260,0.44
2020-11-30T00:00:00.000,Duval,FL,Passenger,0,2,2,356,358,0.56
2020-11-30T00:00:00.000,Ferry,WA,Truck,0,0,0,3597,3597,0.00
2020-06-30T00:00:00.000,Okaloosa,FL,Passenger,0,1,1,136,137,0.73
2020-06-30T00:00:00.000,Pacific,WA,Passenger,33,33,66,15757,15823,0.42
2020-06-30T00:00:00.000,Pacific,WA,Truck,0,0,0,7700,7700,0.00
2020-06-30T00:00:00.000,Palm Beach,FL,Passenger,0,1,1,74,75,1.33
2020-06-30T00:00:00.000,Pinal,AZ,Passenger,1,0,1,179,180,0.56
2020-06-30T00:00:00.000,Powhatan,VA,Passenger,1,0,1,0,1,100.00
2020-06-30T00:00:00.000,Prince William,VA,Passenger,2,3,5,222,227,2.20
2020-06-30T00:00:00.000,Richmond,GA,Passenger,0,1,1,89,90,1.11
2020-06-30T00:00:00.000,Rockingham,NH,Passenger,1,0,1,24,25,4.00
2020-06-30T00:00:00.000,Rogers,OK,Passenger,1,0,1,6,7,14.29
2020-09-30T00:00:00.000,Kitsap,WA,Passenger,1427,713,2140,179693,181833,1.18
2020-09-30T00:00:00.000,Klickitat,WA,Truck,0,0,0,8105,8105,0.00
2020-09-30T00:00:00.000,Larimer,CO,Passenger,1,0,1,52,53,1.89
2020-09-30T00:00:00.000,Leavenworth,KS,Passenger,0,1,1,131,132,0.76
2020-09-30T00:00:00.000,Monroe,IL,Passenger,1,0,1,3,4,25.00
2020-09-30T00:00:00.000,Montgomery,OH,Passenger,0,1,1,46,47,2.13
2020-09-30T00:00:00.000,Moore,NC,Passenger,0,1,1,157,158,0.63
2020-07-31T00:00:00.000,Montgomery,TX,Passenger,1,0,1,50,51,1.96
2020-07-31T00:00:00.000,Multnomah,OR,Passenger,4,7,11,694,705,1.56
2020-07-31T00:00:00.000,Newport,RI,Passenger,1,0,1,81,82,1.22
2020-07-31T00:00:00.000,Pacific,WA,Truck,0,0,0,7715,7715,0.00
2020-07-31T00:00:00.000,Pend Oreille,WA,Truck,0,0,0,5765,5765,0.00
2020-07-31T00:00:00.000,Pierce,WA,Passenger,2469,1697,4166,551597,555763,0.75
2020-07-31T00:00:00.000,Placer,CA,Passenger,1,0,1,81,82,1.22
2020-07-31T00:00:00.000,Portsmouth,VA,Passenger,0,1,1,75,76,1.32
2020-07-31T00:00:00.000,Ramsey,MN,Passenger,1,0,1,40,41,2.44
2020-07-31T00:00:00.000,Saginaw,MI,Passenger,1,0,1,10,11,9.09
2020-07-31T00:00:00.000,San Francisco,CA,Passenger,2,1,3,87,90,3.33
2020-09-30T00:00:00.000,Douglas,NE,Passenger,0,1,1,50,51,1.96
2020-09-30T00:00:00.000,Ferry,WA,Truck,0,0,0,3580,3580,0.00
2020-09-30T00:00:00.000,Franklin,WA,Passenger,68,76,144,60931,61075,0.24
2020-09-30T00:00:00.000,Goochland,VA,Passenger,3,2,5,235,240,2.08
2020-09-30T00:00:00.000,Grays Harbor,WA,Passenger,115,116,231,48481,48712,0.47
2020-09-30T00:00:00.000,Greene,MO,Passenger,0,1,1,31,32,3.13
2020-09-30T00:00:00.000,Hamilton,IN,Passenger,1,0,1,37,38,2.63
2020-09-30T00:00:00.000,Harris,TX,Passenger,1,0,1,221,222,0.45
2020-09-30T00:00:00.000,Honolulu,HI,Passenger,5,1,6,427,433,1.39
2020-09-30T00:00:00.000,Jefferson,CO,Passenger,0,1,1,58,59,1.69
2020-09-30T00:00:00.000,Jones,GA,Passenger,1,0,1,1,2,50.00
2020-09-30T00:00:00.000,Kern,CA,Passenger,0,1,1,223,224,0.45
2020-09-30T00:00:00.000,Kitsap,WA,Truck,0,0,0,54203,54203,0.00
2020-09-30T00:00:00.000,Lake,IL,Passenger,1,0,1,169,170,0.59
2020-09-30T00:00:00.000,Lewis,WA,Passenger,111,117,228,58310,58538,0.39
2020-09-30T00:00:00.000,Loudoun,VA,Passenger,1,0,1,82,83,1.20
2020-08-31T00:00:00.000,Lee,FL,Passenger,1,0,1,43,44,2.27
2020-08-31T00:00:00.000,Loudoun,VA,Passenger,1,0,1,82,83,1.20
2020-08-31T00:00:00.000,Pend Oreille,WA,Passenger,8,5,13,9229,9242,0.14
2020-08-31T00:00:00.000,RÃ­o Grande,PR,Passenger,1,0,1,1,2,50.00
2020-06-30T00:00:00.000,Stevens,WA,Truck,0,0,0,18645,18645,0.00
2020-06-30T00:00:00.000,Suffolk,MA,Passenger,0,2,2,35,37,5.41
2020-06-30T00:00:00.000,Utah,UT,Passenger,0,1,1,127,128,0.78
2020-11-30T00:00:00.000,Grant,WA,Truck,0,0,0,27424,27424,0.00
2020-11-30T00:00:00.000,Hennepin,MN,Passenger,2,0,2,81,83,2.41
2020-11-30T00:00:00.000,Howard,IN,Passenger,0,1,1,3,4,25.00
2020-11-30T00:00:00.000,Kittitas,WA,Passenger,125,53,178,29746,29924,0.59
2020-09-30T00:00:00.000,Manassas,VA,Passenger,0,1,1,4,5,20.00
2020-09-30T00:00:00.000,Montgomery,TX,Passenger,1,0,1,47,48,2.08
2020-09-30T00:00:00.000,New London,CT,Passenger,1,2,3,246,249,1.20
2020-09-30T00:00:00.000,Nueces,TX,Passenger,1,0,1,83,84,1.19
2020-07-31T00:00:00.000,Douglas,NE,Passenger,0,1,1,52,53,1.89
2020-07-31T00:00:00.000,Fairbanks North Star,AK,Passenger,0,1,1,99,100,1.00
2020-07-31T00:00:00.000,Fulton,GA,Passenger,1,2,3,98,101,2.97
2020-07-31T00:00:00.000,Grant,WA,Passenger,61,75,136,65289,65425,0.21
2020-07-31T00:00:00.000,Grays Harbor,WA,Passenger,109,112,221,48285,48506,0.46
2020-07-31T00:00:00.000,Island,WA,Truck,1,0,1,21239,21240,0.00
2020-07-31T00:00:00.000,Jefferson,NY,Passenger,0,1,1,209,210,0.48
2020-09-30T00:00:00.000,Nassau,FL,Passenger,1,0,1,34,35,2.86
2020-09-30T00:00:00.000,Oldham,KY,Passenger,0,1,1,4,5,20.00
2020-09-30T00:00:00.000,Orange,CA,Passenger,5,3,8,466,474,1.69
2020-09-30T00:00:00.000,Pima,AZ,Passenger,3,1,4,331,335,1.19
2020-09-30T00:00:00.000,Polk,FL,Passenger,1,0,1,61,62,1.61
2020-09-30T00:00:00.000,Riverside,CA,Passenger,3,0,3,607,610,0.49
2020-09-30T00:00:00.000,Sacramento,CA,Passenger,1,0,1,249,250,0.40
2020-09-30T00:00:00.000,San Mateo,CA,Passenger,0,1,1,103,104,0.96
2020-09-30T00:00:00.000,Sarasota,FL,Passenger,2,0,2,24,26,7.69
2020-09-30T00:00:00.000,Shelby,OH,Passenger,0,1,1,1,2,50.00
2020-11-30T00:00:00.000,Larimer,CO,Passenger,1,0,1,53,54,1.85
2020-11-30T00:00:00.000,Maui,HI,Passenger,1,0,1,28,29,3.45
2020-11-30T00:00:00.000,Missoula,MT,Passenger,1,0,1,59,60,1.67
2020-11-30T00:00:00.000,Oldham,KY,Passenger,0,1,1,4,5,20.00
2020-08-31T00:00:00.000,Richland,SC,Passenger,0,1,1,153,154,0.65
2020-08-31T00:00:00.000,Salt Lake,UT,Passenger,0,2,2,178,180,1.11
2020-08-31T00:00:00.000,Skamania,WA,Passenger,31,21,52,8378,8430,0.62
2020-08-31T00:00:00.000,Solano,CA,Passenger,1,0,1,213,214,0.47
2020-08-31T00:00:00.000,Tulsa,OK,Passenger,1,1,2,41,43,4.65
2020-07-31T00:00:00.000,Ada,ID,Passenger,0,1,1,256,257,0.39
2020-07-31T00:00:00.000,Bartow,GA,Passenger,0,1,1,2,3,33.33
2020-07-31T00:00:00.000,Bexar,TX,Passenger,4,5,9,591,600,1.50
2020-07-31T00:00:00.000,Chesapeake,VA,Passenger,0,2,2,419,421,0.48
2020-09-30T00:00:00.000,Jefferson,WA,Truck,0,0,0,9544,9544,0.00
2020-09-30T00:00:00.000,Klamath,OR,Passenger,1,0,1,29,30,3.33
2020-09-30T00:00:00.000,Lewis,WA,Truck,0,0,0,26450,26450,0.00
2020-09-30T00:00:00.000,Los Angeles,CA,Passenger,9,11,20,974,994,2.01
2020-09-30T00:00:00.000,Maricopa,AZ,Passenger,5,7,12,1312,1324,0.91
2020-09-30T00:00:00.000,Mason,WA,Passenger,162,131,293,47471,47764,0.61
2020-07-31T00:00:00.000,Skagit,WA,Passenger,423,223,646,91318,91964,0.70
2020-07-31T00:00:00.000,Skamania,WA,Truck,0,0,0,4032,4032,0.00
2020-07-31T00:00:00.000,St. Mary's,MD,Passenger,1,0,1,214,215,0.47
2020-07-31T00:00:00.000,Valencia,NM,Passenger,1,0,1,6,7,14.29
2020-07-31T00:00:00.000,Washington,OR,Passenger,1,0,1,419,420,0.24
2020-07-31T00:00:00.000,Yakima,WA,Passenger,139,119,258,165795,166053,0.16
2020-08-31T00:00:00.000,,,Passenger,5,1,6,347,353,1.70
2020-07-31T00:00:00.000,DeKalb,GA,Passenger,1,0,1,74,75,1.33
2020-07-31T00:00:00.000,Ferry,WA,Passenger,7,3,10,4330,4340,0.23
2020-07-31T00:00:00.000,Garfield,WA,Truck,0,0,0,988,988,0.00
2020-07-31T00:00:00.000,Guadalupe,TX,Passenger,1,0,1,59,60,1.67
2020-07-31T00:00:00.000,Hennepin,MN,Passenger,3,0,3,87,90,3.33
2020-07-31T00:00:00.000,Houston,GA,Passenger,1,0,1,53,54,1.85
2020-08-31T00:00:00.000,Whatcom,WA,Passenger,1112,513,1625,149230,150855,1.08
2020-09-30T00:00:00.000,Alexandria,VA,Passenger,2,0,2,135,137,1.46
2020-09-30T00:00:00.000,Chelan,WA,Truck,0,0,0,22728,22728,0.00
2020-09-30T00:00:00.000,Richland,SC,Passenger,0,1,1,150,151,0.66
2020-09-30T00:00:00.000,Saginaw,MI,Passenger,1,0,1,9,10,10.00
2020-09-30T00:00:00.000,Salt Lake,UT,Passenger,0,2,2,171,173,1.16
2020-09-30T00:00:00.000,San Juan,WA,Truck,0,0,0,5846,5846,0.00
2020-09-30T00:00:00.000,Snohomish,WA,Passenger,4695,1810,6505,537268,543773,1.20
2020-09-30T00:00:00.000,Tulsa,OK,Passenger,1,1,2,39,41,4.88
2020-09-30T00:00:00.000,Wahkiakum,WA,Passenger,6,6,12,3016,3028,0.40
2020-09-30T00:00:00.000,Stafford,VA,Passenger,1,1,2,90,92,2.17
2020-09-30T00:00:00.000,Stevens,WA,Passenger,35,38,73,30419,30492,0.24
2020-09-30T00:00:00.000,Sumter,FL,Passenger,0,1,1,11,12,8.33
2020-09-30T00:00:00.000,Thurston,WA,Truck,0,0,0,56149,56149,0.00
2020-09-30T00:00:00.000,Travis,TX,Passenger,2,1,3,165,168,1.79
2020-09-30T00:00:00.000,Whitman,WA,Passenger,47,47,94,22003,22097,0.43
2020-10-31T00:00:00.000,Asotin,WA,Passenger,17,14,31,12404,12435,0.25
2020-11-30T00:00:00.000,Prince William,VA,Passenger,2,2,4,222,226,1.77
2020-11-30T00:00:00.000,RÃ­o Grande,PR,Passenger,1,0,1,1,2,50.00
2020-11-30T00:00:00.000,Sacramento,CA,Passenger,2,0,2,240,242,0.83
2020-11-30T00:00:00.000,San Diego,CA,Passenger,15,4,19,2742,2761,0.69
2020-11-30T00:00:00.000,Sedgwick,KS,Passenger,1,1,2,86,88,2.27
2020-11-30T00:00:00.000,Skamania,WA,Passenger,33,21,54,8306,8360,0.65
2020-11-30T00:00:00.000,Thurston,WA,Passenger,1292,763,2055,197274,199329,1.03
2020-09-30T00:00:00.000,Newport,RI,Passenger,1,0,1,83,84,1.19
2020-09-30T00:00:00.000,Plaquemines,LA,Passenger,0,1,1,13,14,7.14
2020-09-30T00:00:00.000,San Juan,WA,Passenger,331,100,431,13909,14340,3.01
2020-09-30T00:00:00.000,Sedgwick,KS,Passenger,1,1,2,89,91,2.20
2020-09-30T00:00:00.000,Snohomish,WA,Truck,0,0,0,124947,124947,0.00
2020-09-30T00:00:00.000,Solano,CA,Passenger,1,0,1,211,212,0.47
2020-07-31T00:00:00.000,Kootenai,ID,Passenger,1,0,1,207,208,0.48
2020-07-31T00:00:00.000,Lewis,WA,Truck,0,0,0,26288,26288,0.00
2020-07-31T00:00:00.000,Los Angeles,CA,Passenger,7,11,18,980,998,1.80
2020-07-31T00:00:00.000,Mason,WA,Truck,0,0,0,20716,20716,0.00
2020-07-31T00:00:00.000,Monterey,CA,Passenger,0,1,1,163,164,0.61
2020-07-31T00:00:00.000,Morris,NJ,Passenger,1,0,1,17,18,5.56
2020-07-31T00:00:00.000,New York,NY,Passenger,1,0,1,60,61,1.64
2020-07-31T00:00:00.000,Pacific,WA,Passenger,33,33,66,15768,15834,0.42
2020-07-31T00:00:00.000,Pend Oreille,WA,Passenger,7,5,12,9245,9257,0.13
2020-08-31T00:00:00.000,Albemarle,VA,Passenger,1,0,1,20,21,4.76
2020-08-31T00:00:00.000,Benton,WA,Passenger,380,322,702,134344,135046,0.52
2020-08-31T00:00:00.000,Bexar,TX,Passenger,4,5,9,583,592,1.52
