date,county,state,vehicle_primary_use,battery_electric_vehicles_bevs_,plug_in_hybrid_electric_vehicles_phevs_,electric_vehicle_ev_total,non_electric_vehicles,total_vehicles,percent_electric_vehicles
2020-09-30T00:00:00.000,Oldham,KY,Passenger,0,1,1,4,5,20.0
2020-09-30T00:00:00.000,Orange,CA,Passenger,5,3,8,466,474,1.6877637130801688
2020-09-30T00:00:00.000,Pima,AZ,Passenger,3,1,4,331,335,1.1940298507462686
2020-09-30T00:00:00.000,Polk,FL,Passenger,1,0,1,61,62,1.6129032258064515
2020-09-30T00:00:00.000,Riverside,CA,Passenger,3,0,3,607,610,0.4918032786885245
2020-09-30T00:00:00.000,Sacramento,CA,Passenger,1,0,1,249,250,0.4
2020-09-30T00:00:00.000,San Mateo,CA,Passenger,0,1,1,103,104,0.9615384615384616
2020-09-30T00:00:00.000,Sarasota,FL,Passenger,2,0,2,24,26,7.6923076923076925
2020-09-30T00:00:00.000,Shelby,OH,Passenger,0,1,1,1,2,50.0
2020-11-30T00:00:00.000,Larimer,CO,Passenger,1,0,1,53,54,1.851851851851852
2020-11-30T00:00:00.000,Maui,HI,Passenger,1,0,1,28,29,3.4482758620689653
2020-11-30T00:00:00.000,Missoula,MT,Passenger,1,0,1,59,60,1.6666666666666665
2020-11-30T00:00:00.000,Oldham,KY,Passenger,0,1,1,4,5,20.0
2020-08-31T00:00:00.000,Richland,SC,Passenger,0,1,1,153,154,0.6493506493506493
2020-08-31T00:00:00.000,Salt Lake,UT,Passenger,0,2,2,178,180,1.1111111111111112
2020-08-31T00:00:00.000,Skamania,WA,Passenger,31,21,52,8378,8430,0.6168446026097271
2020-08-31T00:00:00.000,Solano,CA,Passenger,1,0,1,213,214,0.4672897196261682
2020-08-31T00:00:00.000,Tulsa,OK,Passenger,1,1,2,41,43,4.651162790697674
2020-07-31T00:00:00.000,Ada,ID,Passenger,0,1,1,256,257,0.3891050583657587
2020-07-31T00:00:00.000,Bartow,GA,Passenger,0,1,1,2,3,33.33333333333333
2020-07-31T00:00:00.000,Bexar,TX,Passenger,4,5,9,591,600,1.5
2020-07-31T00:00:00.000,Chesapeake,VA,Passenger,0,2,2,419,421,0.4750593824228028
2020-09-30T00:00:00.000,Jefferson,WA,Truck,0,0,0,9544,9544,0.0
2020-09-30T00:00:00.000,Klamath,OR,Passenger,1,0,1,29,30,3.333333333333333
2020-09-30T00:00:00.000,Lewis,WA,Truck,0,0,0,26450,26450,0.0
2020-09-30T00:00:00.000,Los Angeles,CA,Passenger,9,11,20,974,994,2.0120724346076457
2020-09-30T00:00:00.000,Maricopa,AZ,Passenger,5,7,12,1312,1324,0.9063444108761328
2020-09-30T00:00:00.000,Mason,WA,Passenger,162,131,293,47471,47764,0.6134327108282388
2020-07-31T00:00:00.000,Skagit,WA,Passenger,423,223,646,91318,91964,0.7024487843069027
2020-07-31T00:00:00.000,Skamania,WA,Truck,0,0,0,4032,4032,0.0
2020-07-31T00:00:00.000,St. Mary's,MD,Passenger,1,0,1,214,215,0.4651162790697674
2020-07-31T00:00:00.000,Valencia,NM,Passenger,1,0,1,6,7,14.285714285714285
2020-07-31T00:00:00.000,Washington,OR,Passenger,1,0,1,419,420,0.238095238095238
2020-07-31T00:00:00.000,Yakima,WA,Passenger,139,119,258,165795,166053,0.1553720799985546
2020-08-31T00:00:00.000,,,Passenger,5,1,6,347,353,1.6997167138810199
2020-07-31T00:00:00.000,DeKalb,GA,Passenger,1,0,1,74,75,1.3333333333333333
2020-07-31T00:00:00.000,Ferry,WA,Passenger,7,3,10,4330,4340,0.2304147465437788
2020-07-31T00:00:00.000,Garfield,WA,Truck,0,0,0,988,988,0.0
2020-07-31T00:00:00.000,Guadalupe,TX,Passenger,1,0,1,59,60,1.6666666666666665
2020-07-31T00:00:00.000,Hennepin,MN,Passenger,3,0,3,87,90,3.333333333333333
2020-07-31T00:00:00.000,Houston,GA,Passenger,1,0,1,53,54,1.851851851851852
2020-08-31T00:00:00.000,Whatcom,WA,Passenger,1112,513,1625,149230,150855,1.0771933313446689
2020-09-30T00:00:00.000,Alexandria,VA,Passenger,2,0,2,135,137,1.45985401459854
2020-09-30T00:00:00.000,Chelan,WA,Truck,0,0,0,22728,22728,0.0
2020-09-30T00:00:00.000,Richland,SC,Passenger,0,1,1,150,151,0.662251655629139
2020-09-30T00:00:00.000,Saginaw,MI,Passenger,1,0,1,9,10,10.0
2020-09-30T00:00:00.000,Salt Lake,UT,Passenger,0,2,2,171,173,1.1560693641618496
2020-09-30T00:00:00.000,San Juan,WA,Truck,0,0,0,5846,5846,0.0
2020-09-30T00:00:00.000,Snohomish,WA,Passenger,4695,1810,6505,537268,543773,1.196271238182109
2020-09-30T00:00:00.000,Tulsa,OK,Passenger,1,1,2,39,41,4.878048780487805
2020-09-30T00:00:00.000,Wahkiakum,WA,Passenger,6,6,12,3016,3028,0.3963011889035667
2020-09-30T00:00:00.000,Stafford,VA,Passenger,1,1,2,90,92,2.1739130434782608
2020-09-30T00:00:00.000,Stevens,WA,Passenger,35,38,73,30419,30492,0.2394070575888757
2020-09-30T00:00:00.000,Sumter,FL,Passenger,0,1,1,11,12,8.333333333333332
2020-09-30T00:00:00.000,Thurston,WA,Truck,0,0,0,56149,56149,0.0
2020-09-30T00:00:00.000,Travis,TX,Passenger,2,1,3,165,168,1.7857142857142856
2020-09-30T00:00:00.000,Whitman,WA,Passenger,47,47,94,22003,22097,0.4253971127302348
2020-10-31T00:00:00.000,Asotin,WA,Passenger,17,14,31,12404,12435,0.2492963409730599
2020-11-30T00:00:00.000,Prince William,VA,Passenger,2,2,4,222,226,1.7699115044247788
2020-11-30T00:00:00.000,RÃ­o Grande,PR,Passenger,1,0,1,1,2,50.0
2020-11-30T00:00:00.000,Sacramento,CA,Passenger,2,0,2,240,242,0.8264462809917354
2020-11-30T00:00:00.000,San Diego,CA,Passenger,15,4,19,2742,2761,0.6881564650488953
2020-11-30T00:00:00.000,Sedgwick,KS,Passenger,1,1,2,86,88,2.272727272727273
2020-11-30T00:00:00.000,Skamania,WA,Passenger,33,21,54,8306,8360,0.6459330143540669
2020-11-30T00:00:00.000,Thurston,WA,Passenger,1292,763,2055,197274,199329,1.0309588669987808
2020-09-30T00:00:00.000,Newport,RI,Passenger,1,0,1,83,84,1.1904761904761905
2020-09-30T00:00:00.000,Plaquemines,LA,Passenger,0,1,1,13,14,7.142857142857143
2020-09-30T00:00:00.000,San Juan,WA,Passenger,331,100,431,13909,14340,3.00557880055788
2020-09-30T00:00:00.000,Sedgwick,KS,Passenger,1,1,2,89,91,2.1978021978021975
2020-09-30T00:00:00.000,Snohomish,WA,Truck,0,0,0,124947,124947,0.0
2020-09-30T00:00:00.000,Solano,CA,Passenger,1,0,1,211,212,0.4716981132075471
2020-07-31T00:00:00.000,Kootenai,ID,Passenger,1,0,1,207,208,0.4807692307692307
2020-07-31T00:00:00.000,Lewis,WA,Truck,0,0,0,26288,26288,0.0
2020-07-31T00:00:00.000,Los Angeles,CA,Passenger,7,11,18,980,998,1.8036072144288575
2020-07-31T00:00:00.000,Mason,WA,Truck,0,0,0,20716,20716,0.0
2020-07-31T00:00:00.000,Monterey,CA,Passenger,0,1,1,163,164,0.6097560975609756
2020-07-31T00:00:00.000,Morris,NJ,Passenger,1,0,1,17,18,5.555555555555556
2020-07-31T00:00:00.000,New York,NY,Passenger,1,0,1,60,61,1.639344262295082
2020-07-31T00:00:00.000,Pacific,WA,Passenger,33,33,66,15768,15834,0.4168245547555892
2020-07-31T00:00:00.000,Pend Oreille,WA,Passenger,7,5,12,9245,9257,0.1296316301177487
2020-08-31T00:00:00.000,Albemarle,VA,Passenger,1,0,1,20,21,4.761904761904762
2020-08-31T00:00:00.000,Benton,WA,Passenger,380,322,702,134344,135046,0.5198228751684612
2020-08-31T00:00:00.000,Bexar,TX,Passenger,4,5,9,583,592,1.5202702702702702
2020-08-31T00:00:00.000,Carroll,MD,Passenger,0,1,1,21,22,4.545454545454546
2020-08-31T00:00:00.000,Clallam,WA,Truck,1,0,1,21706,21707,0.0046068088635002
2020-08-31T00:00:00.000,Cowlitz,WA,Truck,0,0,0,28916,28916,0.0
2020-10-31T00:00:00.000,Benton,WA,Passenger,403,340,743,134708,135451,0.548537847634938
2020-10-31T00:00:00.000,Cascade,MT,Passenger,0,1,1,54,55,1.818181818181818
2020-10-31T00:00:00.000,Chelan,WA,Truck,0,0,0,22770,22770,0.0
2020-10-31T00:00:00.000,Boone,MO,Passenger,0,1,1,11,12,8.333333333333332
2020-10-31T00:00:00.000,Broward,FL,Passenger,1,1,2,107,109,1.8348623853211008
2020-10-31T00:00:00.000,Calvert,MD,Passenger,0,2,2,83,85,2.352941176470588
2020-10-31T00:00:00.000,Camden,NJ,Passenger,0,1,1,22,23,4.3478260869565215
2020-10-31T00:00:00.000,Douglas,CO,Passenger,0,1,1,76,77,1.2987012987012987
2020-10-31T00:00:00.000,Douglas,WA,Truck,0,0,0,12418,12418,0.0
2020-10-31T00:00:00.000,DuPage,IL,Passenger,3,0,3,52,55,5.454545454545455
2020-10-31T00:00:00.000,El Dorado,CA,Passenger,1,0,1,33,34,2.941176470588235
2020-10-31T00:00:00.000,El Paso,CO,Passenger,2,0,2,694,696,0.2873563218390804
2020-09-30T00:00:00.000,Columbia,WA,Passenger,4,3,7,2421,2428,0.2883031301482701
2020-09-30T00:00:00.000,Contra Costa,CA,Passenger,4,2,6,314,320,1.875
2020-09-30T00:00:00.000,Cowlitz,WA,Passenger,157,120,277,72168,72445,0.3823590309890261
2020-09-30T00:00:00.000,El Paso,TX,Passenger,3,0,3,412,415,0.7228915662650602
2020-09-30T00:00:00.000,Fairbanks North Star,AK,Passenger,0,1,1,98,99,1.01010101010101
2020-09-30T00:00:00.000,Flathead,MT,Passenger,1,0,1,55,56,1.7857142857142856
2020-09-30T00:00:00.000,Fort Bend,TX,Passenger,1,0,1,44,45,2.2222222222222223
2020-09-30T00:00:00.000,Garfield,WA,Truck,0,0,0,987,987,0.0
2020-07-31T00:00:00.000,King,WA,Passenger,24912,7751,32663,1371407,1404070,2.326308517381612
2020-07-31T00:00:00.000,Kings,NY,Passenger,1,0,1,64,65,1.5384615384615383
2020-07-31T00:00:00.000,Kittitas,WA,Passenger,104,47,151,29762,29913,0.5047972453448333
2020-07-31T00:00:00.000,Kittitas,WA,Truck,0,0,0,14561,14561,0.0
2020-07-31T00:00:00.000,Larimer,CO,Passenger,1,0,1,51,52,1.9230769230769231
2020-07-31T00:00:00.000,Lincoln,WA,Passenger,5,11,16,7655,7671,0.2085777603962977
2020-07-31T00:00:00.000,Montgomery,PA,Passenger,1,0,1,29,30,3.333333333333333
2020-10-31T00:00:00.000,Juneau,AK,Passenger,0,1,1,27,28,3.5714285714285716
